Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Dane Myers","MIA",16,61,1,7,9,0,0.01639344,0.26229508,0.08474577,0.37209302,0.28813559,0.29508197,0.37288136,0.2875613658154597,0.315,78.36587395562616,0.16445661941543221,-1.4621387692369523,0.06235557794570923,0.06601930372825937,"Dane Myers",22054,667472
"Curtis Mead","TBR",11,43,0,7,2,0,0.11627907,0.30232558,0.02777778,0.39130435,0.25,0.37209302,0.27777778,0.3077122111653173,0.249,98.72177889487294,-0.21436076750978827,-0.28032509154915414,-0.5614041686058044,0.06290083964634369,"Curtis Mead",23986,678554
"Kody Clemens","PHI",49,148,4,15,13,0,0.05405405,0.27027027,0.13669064,0.29473684,0.23021583,0.27702703,0.36690647,0.28072524151286565,0.27,72.99075861895523,0.5712784798815846,-4.355742909359466,-0.08539414405822754,0.05579026663780229,"Kody Clemens",20572,665019
"Bryce Johnson","SFG",30,48,1,7,3,3,0.08333333,0.3125,0.09302325,0.21428571,0.1627907,0.22916667,0.25581395,0.21756348883112273,0.243,34.738890597020315,1.8313836208544672,-2.029671802615055,0.9543552547693253,0.054562170894319785,"Bryce Johnson",20002,669369
"Tim Locastro","NYM",25,30,1,7,1,4,0.1,0.26666667,0.125,0.2,0.16666667,0.33333333,0.29166667,0.29720044136047363,0.327,89.55491835294161,0.9313835552893579,0.5451558356825542,-1.0202369391918182,0.05378046078090526,"Tim Locastro",15124,641796
"Adam Frazier","BAL",117,389,13,52,53,9,0.06683805,0.1285347,0.16477273,0.24742268,0.24147727,0.29947917,0.40625,0.30577326317628223,0.311,93.67779652512831,1.0748491119593382,-1.8767185757113438,-10.934014081954956,0.04996064640848548,"Adam Frazier",15223,624428
"Charlie Culberson","ATL",1,1,0,0,0,0,0,0,0,1,1,1,1,0.8823334574699402,0.059,477.31016185209523,-0.007624051067978144,0.45743579981296895,0,0.04907164779210013,"Charlie Culberson",3298,518586
"Jeter Downs","WSN",6,9,0,4,1,2,0.44444444,0.11111111,0,0.5,0.4,0.66666667,0.4,0.505207896232605,0.534,224.8704541220444,0.15425569657236338,1.5394559000213888,-1.366244874894619,0.04767550609443913,"Jeter Downs",22202,669023
"Ji Hwan Bae","PIT",88,281,2,42,23,21,0.08540925,0.2455516,0.076,0.32044199,0.24,0.30935252,0.316,0.2806844001622509,0.263,71.39363435928524,3.0315965586341918,-6.876251808718285,-2.1445146799087524,0.04712532052765969,"Ji Hwan Bae",23818,678225
"Jonathan Aranda","TBR",12,34,1,5,4,0,0.11764706,0.35294118,0.14285715,0.3125,0.21428571,0.32352941,0.35714286,0.30254091760691476,0.279,95.14608660034148,-0.0686164596118033,-0.26668049240640124,-0.425029993057251,0.04712250087051094,"Jonathan Aranda",21837,666018
"Vinnie Pasquantino","KCR",61,260,9,24,26,0,0.09615385,0.11923077,0.19047619,0.25,0.24675325,0.32432432,0.43722944,0.32682775268294934,0.35,103.34123884874937,-2.7269468121230602,-1.6843520299807695,-6.774667501449585,0.04372457194367829,"Vinnie Pasquantino",27676,686469
"Drew Maggi","PIT",3,6,0,1,1,0,0,0.16666667,0.16666667,0.4,0.33333333,0.33333333,0.5,0.3543635507424672,0.409,120.99914077920373,-0.007624051067978144,0.14767296873345556,0.0867636390030384,0.04366780967836215,"Drew Maggi",11381,543482
"Samad Taylor","KCR",29,67,0,11,4,8,0.10447761,0.31343284,0.06896552,0.31578947,0.20689655,0.28787879,0.27586207,0.25555704488898767,0.288,54.06108915185289,1.3780152052640915,-2.315927660463513,0.45900678634643555,0.043524926770605564,"Samad Taylor",22274,669392
"Trayce Thompson","- - -",51,125,6,16,16,1,0.144,0.432,0.17924528,0.23913043,0.16037736,0.288,0.33962264,0.2827579789161682,0.293,76.52729063804397,0.37890255777165294,-3.1658022060888547,-0.6468441486358643,0.042616674166384066,"Trayce Thompson",9952,572204
"Matt Vierling","DET",109,419,7,41,30,5,0.06921241,0.2052506,0.10362694,0.31740614,0.25906736,0.31578947,0.3626943,0.29952784645500363,0.312,88.21228980494799,-3.358117525000125,-9.285707430700775,-4.661219358444214,0.03900676444823392,"Matt Vierling",21558,663837
"Conner Capel","OAK",32,86,0,6,3,5,0.13953488,0.29069767,0.06849315,0.39583333,0.26027397,0.37209302,0.32876712,0.32144415447878283,0.298,108.36376004725687,-0.6693973685614765,0.19384886596210738,-2.7652506828308105,0.0370978150988915,"Conner Capel",19983,668843
"Josh Donaldson","NYY",34,120,10,13,15,0,0.1,0.26666667,0.29245283,0.07575758,0.14150943,0.225,0.43396226,0.2764422992865245,0.349,74.80396772490514,-0.6219848170876503,-4.25065986890864,0.5133146941661835,0.036845344534259326,"Josh Donaldson",5038,518626
"Michael Stefanic","LAA",11,25,0,3,3,0,0.16,0.08,0.04761905,0.21052632,0.19047619,0.32,0.23809524,0.2669220948219299,0.344,63.702185356231524,0.24663165444508195,-0.8424367634460681,0.32730890810489655,0.03399784125838421,"Michael Stefanic",25353,683021
"Raimel Tapia","- - -",59,158,3,24,13,8,0.09493671,0.24683544,0.10791367,0.29591837,0.23021583,0.30769231,0.3381295,0.2877918753104332,0.301,75.72566607447611,2.052672680467367,-2.642483051689437,-2.4077566862106323,0.032923165725321446,"Raimel Tapia",14350,606132
"Ben Rortvedt","NYY",27,61,2,4,3,0,0.13114754,0.26229508,0.13207547,0.11428571,0.11320755,0.2295082,0.24528302,0.2207526701395629,0.248,36.297358966917834,0.3161354442127049,-4.347471602262882,2.5865888595581055,0.032609000666927845,"Ben Rortvedt",20287,666163
"Nick Gonzales","PIT",31,112,2,11,13,0,0.03571429,0.27678571,0.13725491,0.28169014,0.21568627,0.26785714,0.35294118,0.26962680529270855,0.26,63.94895579051219,-0.48128774063661695,-5.45804223388764,1.962571918964386,0.028772391356193625,"Nick Gonzales",27490,693304
"Yasmani Grandal","CHW",107,375,8,31,32,0,0.088,0.224,0.11011905,0.29268293,0.23809524,0.312,0.34821429,0.29259535670280457,0.274,82.7577782093217,-5.224284851457924,-12.984239296701404,0.4400594234466553,0.028732206979078245,"Yasmani Grandal",11368,518735
"Seby Zavala","CHW",66,176,7,15,16,1,0.05681818,0.38636364,0.14906833,0.20454545,0.1552795,0.20689655,0.30434783,0.22232775989620165,0.235,34.171229869136134,-1.0982253486290574,-15.002972179858856,9.243767738342285,0.02629165270669681,"Seby Zavala",18887,664874
"Óscar Mercado","STL",20,32,0,3,5,2,0.03125,0.125,0.09677419,0.33333333,0.29032258,0.3125,0.38709677,0.30378422886133194,0.274,91.75542838139295,0.3254489921964705,0.0002655534081185129,-0.8505883812904358,0.023043863324506662,"Oscar Mercado",16375,640458
"Jacob Amaya","MIA",4,9,0,1,2,1,0,0.11111111,0,0.25,0.22222222,0.22222222,0.22222222,0.1960741016599867,0.264,16.77080895193609,0.5847519068047404,-0.33851767832863355,0.26250147819519043,0.022778175343077446,"Jacob Amaya",23296,676070
"Carlos Pérez","OAK",58,165,5,14,18,0,0.06666667,0.21212121,0.1292517,0.25454545,0.2244898,0.28658537,0.3537415,0.2805251722655645,0.307,80.07031900635157,-0.389713934622705,-4.336276282470774,-1.097500205039978,0.02119970925790341,"Carlos Perez",10642,542208
