"Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","playerid"
"Roman Quinn","PHI","13","20","0","3","1","4","5.0%","25.0%",".000",".214",".158",".200",".158",".169",".172","5","0.8","-1.4","0.6","0.0","13546"
"Jesse Winker","SEA","34","141","2","11","13","0","14.2%","13.5%",".092",".240",".217",".326",".308",".292",".379","99","-1.1","-1.3","-3.4","0.0","13590"
"Tomas Nido","NYM","19","54","0","2","5","0","1.9%","38.9%",".039",".355",".216",".226",".255",".214",".198","42","-0.5","-4.2","2.2","0.0","13755"
"Trevor Story","BOS","28","123","1","11","15","2","8.1%","31.7%",".092",".296",".202",".276",".294",".261",".307","67","0.6","-3.7","-0.4","0.0","12564"
"Ka'ai Tom","SFG","1","1","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000",".119","-100","0.0","-0.2","0.0","0.0","18136"
"Estevan Florial","NYY","1","2","0","0","0","1","0.0%","0.0%",".000",".000",".000",".000",".000",".000","1.016","-100","0.2","-0.3","0.0","0.0","19151"
"Jonathan Schoop","DET","33","129","2","9","6","0","3.9%","19.4%",".081",".177",".154",".194",".236",".196",".284","25","0.9","-9.4","5.1","0.0","11265"
"Nick Plummer","NYM","2","1","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000",".397","-98","0.0","-0.2","0.0","0.0","18690"
"Payton Henry","MIA","13","28","0","2","2","0","7.1%","21.4%",".000",".167",".125",".250",".125",".197",".253","29","0.2","-2.1","1.0","0.0","22164"
"Cooper Hummel","ARI","29","87","2","9","8","2","17.2%","29.9%",".153",".250",".181",".322",".333",".304",".332","93","0.1","-0.6","-2.6","0.0","19458"
"Nicky Lopez","KCR","31","111","0","10","3","1","9.0%","15.3%",".031",".238",".196",".291",".227",".248",".281","61","0.6","-4.1","0.2","0.0","19339"
"Jose Abreu","CHW","31","132","3","15","12","0","9.1%","17.4%",".119",".226",".203",".280",".322",".274",".364","82","-0.8","-3.3","-1.3","0.0","15676"
"Seth Brown","OAK","33","111","3","8","17","2","8.1%","27.9%",".150",".194",".160",".234",".310",".242",".331","62","1.0","-3.4","-0.5","0.0","18171"
"Austin Romine","LAA","2","6","0","0","0","0","0.0%","16.7%",".000",".200",".167",".167",".167",".149",".152","-8","0.0","-0.7","0.1","0.0","5491"
"Carlos Santana","KCR","20","82","1","7","6","0","19.5%","11.0%",".091",".161",".152",".317",".242",".269",".353","75","0.1","-2.0","-1.0","0.0","2396"
"Aramis Garcia","CIN","17","44","1","4","1","0","4.5%","34.1%",".095",".269",".190",".227",".286",".231",".259","42","-0.5","-3.5","1.6","0.0","16925"
"Franchy Cordero","BOS","11","36","0","6","3","0","16.7%","13.9%",".069",".280",".241",".361",".310",".312",".374","103","0.1","0.2","-1.8","0.0","14567"
"Jason Krizan","SFG","3","10","0","0","0","0","20.0%","30.0%",".000",".200",".125",".300",".125",".228",".256","48","0.0","-0.6","-0.1","0.0","12394"
"Alejo Lopez","CIN","11","28","0","3","0","0","3.6%","17.9%",".000",".286",".231",".286",".231",".243",".249","50","-0.3","-2.0","0.6","0.0","21127"
"Chas McCormick","HOU","27","100","2","10","8","0","6.0%","21.0%",".140",".268",".226",".270",".366",".281",".305","89","-1.6","-2.8","-0.8","0.0","19599"
"Michael Perez","PIT","5","18","2","2","3","0","5.6%","22.2%",".353",".091",".176",".222",".529",".325",".413","110","0.0","0.2","-1.2","0.0","12977"
"Michael Chavis","PIT","27","88","3","9","13","0","3.4%","25.0%",".195",".300",".256",".273",".451",".310",".321","99","-0.9","-1.0","-2.4","0.0","17321"
"Drew Jackson","OAK","3","3","0","0","0","0","0.0%","33.3%",".000",".000",".000",".000",".000",".000",".075","-100","0.0","-0.7","0.1","-0.1","17807"
"Bo Bichette","TOR","34","149","3","15","14","3","5.4%","24.8%",".113",".307",".241",".282",".355",".285",".340","85","-0.2","-2.6","-2.7","-0.1","19612"
"Danny Mendick","CHW","11","26","1","4","3","0","7.7%","34.6%",".217",".308",".217",".280",".435",".315",".280","112","-0.2","0.1","-1.4","-0.1","18889"
"Jose Herrera","ARI","16","40","0","3","2","0","12.5%","27.5%",".029",".174",".118",".231",".147",".191",".176","19","0.3","-3.5","1.7","-0.1","17040"
"Ramon Urias","BAL","27","101","1","7","7","0","5.0%","27.7%",".085",".284",".213",".248",".298",".243",".334","57","0.3","-4.3","0.5","-0.1","18795"
"Connor Wong","BOS","2","7","0","0","1","0","0.0%","14.3%",".000",".167",".167",".143",".167",".128",".094","-28","0.1","-0.9","0.1","-0.1","19896"
"Eric Haase","DET","20","58","2","4","4","0","8.6%","15.5%",".132",".167",".170",".241",".302",".248",".308","63","-1.1","-3.5","1.1","-0.1","14111"
"Cal Raleigh","SEA","14","36","1","1","1","0","13.9%","38.9%",".097",".063",".065",".194",".161",".180",".210","19","0.2","-2.9","1.3","-0.1","21534"
"Adam Engel","CHW","27","73","0","8","1","4","6.8%","27.4%",".075",".319",".224",".288",".299",".268",".271","78","0.3","-1.4","-1.5","-0.1","15082"
"Jason Heyward","CHC","26","79","0","9","4","1","8.9%","27.8%",".056",".306",".211",".291",".268",".260",".300","65","-0.1","-3.3","0.1","-0.1","4940"
"Randal Grichuk","COL","24","101","4","13","16","1","5.0%","27.7%",".161",".339",".269",".317",".430",".331",".294","99","-0.8","-0.9","-3.1","-0.1","10243"
"Stuart Fairchild","SEA","3","3","0","0","0","0","0.0%","66.7%",".000",".000",".000",".000",".000",".000",".026","-100","0.0","-0.7","0.0","-0.1","20321"
"Mark Contreras","MIN","2","3","0","1","1","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000",".720","-100","0.0","-0.7","0.0","-0.1","20122"
"D.J. Stewart","BAL","3","3","0","0","0","0","0.0%","66.7%",".000",".000",".000",".000",".000",".000",".005","-100","0.0","-0.7","0.0","-0.1","17766"
"Heliot Ramos","SFG","4","7","0","2","0","0","14.3%","28.6%",".000",".500",".333",".429",".333",".355",".347","131","0.0","0.2","-1.1","-0.1","22515"
"Bryan Lavastida","CLE","6","15","0","0","0","0","20.0%","26.7%",".000",".125",".083",".267",".083",".199",".231","27","-0.1","-1.3","0.2","-0.1","24765"
"Mike Ford","- - -","3","11","0","0","2","0","9.1%","27.3%",".000",".167",".111",".273",".111",".211",".218","39","0.0","-0.8","-0.3","-0.1","15585"
"Daz Cameron","DET","2","6","0","1","0","1","16.7%","50.0%",".000",".000",".000",".167",".000",".116",".153","-32","0.2","-0.7","-0.2","-0.1","18353"
"Yonny Hernandez","ARI","9","19","0","2","0","2","10.5%","10.5%",".000",".143",".125",".222",".125",".177",".218","9","0.7","-1.3","0.0","-0.1","19432"
"Adam Haseley","CHW","5","12","0","0","0","0","16.7%","16.7%",".000",".250",".200",".333",".200",".265",".316","76","-0.1","-0.4","-0.6","-0.1","19878"
"Nick Allen","OAK","8","21","0","2","0","1","9.5%","28.6%",".105",".308",".211",".286",".316",".274",".251","85","0.6","0.3","-1.6","-0.1","22277"
"Steven Souza Jr.","SEA","2","7","0","0","1","0","0.0%","42.9%",".000",".250",".143",".143",".143",".128",".189","-18","0.0","-0.9","-0.1","-0.1","5667"
"Ronnie Dawson","CIN","1","3","0","0","0","0","0.0%","66.7%",".000",".000",".000",".000",".000",".000",".123","-100","0.0","-0.7","-0.1","-0.1","19710"
"Abraham Toro","SEA","31","111","4","11","9","0","7.2%","11.7%",".158",".129",".149",".216",".307",".232",".331","56","-0.2","-5.4","1.1","-0.1","19844"
"Alan Trejo","COL","10","36","1","6","6","0","2.8%","22.2%",".114",".308",".257",".278",".371",".288",".331","71","0.4","-0.8","-1.1","-0.1","20056"
"Tyrone Taylor","MIL","21","74","1","4","7","1","4.1%","24.3%",".143",".294",".229",".270",".371",".285",".339","81","-0.3","-2.0","-1.2","-0.1","13675"
"Zach McKinstry","LAD","2","1","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000",".451","-100","0.0","-0.2","-0.6","-0.1","19392"
"Vidal Brujan","TBR","5","15","0","2","1","1","6.7%","6.7%",".071",".077",".071",".133",".143",".132",".254","-14","-0.2","-2.0","0.8","-0.1","20536"
"Kramer Robertson","STL","2","1","0","0","1","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000",".108","-100","0.0","-0.2","-0.6","-0.1","20022"
"Luis Arraez","MIN","26","96","1","7","7","0","11.5%","7.3%",".071",".329",".310",".396",".381",".351",".343","136","-1.0","2.7","-6.7","-0.1","18568"
"Kyle Higashioka","NYY","21","64","0","6","5","0","4.7%","23.4%",".054",".209",".161",".210",".214",".194",".303","25","0.0","-5.2","2.3","-0.1","5517"
"Kyle Isbel","KCR","13","28","0","4","2","0","3.6%","25.0%",".037",".250",".185",".214",".222",".199",".262","25","0.1","-2.2","0.4","-0.1","21614"
"Ildemaro Vargas","CHC","4","9","0","2","2","0","11.1%","11.1%",".250",".143",".125",".222",".375",".259",".362","64","0.0","-0.4","-0.8","-0.1","13324"
"Kevin Newman","PIT","14","52","0","4","8","1","7.7%","13.5%",".125",".293",".250",".308",".375",".305",".289","96","-0.8","-1.1","-1.5","-0.1","17696"
"Manny Pina","ATL","5","17","0","1","2","0","5.9%","5.9%",".000",".143",".143",".235",".143",".189",".303","17","0.0","-1.7","0.2","-0.1","2829"
"Drew Ellis","ARI","3","8","0","1","1","0","0.0%","50.0%",".000",".250",".125",".125",".125",".112",".116","-33","0.0","-1.2","0.1","-0.1","19873"
"Jack Mayfield","LAA","20","63","1","7","6","1","4.8%","20.6%",".102",".267",".220",".270",".322",".267",".249","76","-0.4","-2.1","-0.9","-0.1","15402"
"Yu Chang","CLE","3","7","0","0","0","0","0.0%","71.4%",".000",".000",".000",".000",".000",".000",".274","-100","0.0","-1.6","0.5","-0.1","14773"
"Willie Calhoun","TEX","18","53","1","7","2","0","15.1%","11.3%",".136",".135",".136",".283",".273",".265",".344","76","-0.2","-1.6","-1.1","-0.1","17838"
"Josh Harrison","CHW","21","72","0","9","2","0","2.8%","12.5%",".109",".182",".156",".239",".266",".235",".296","54","0.0","-3.6","0.3","-0.1","8202"
"J.J. Matijevic","HOU","2","5","0","0","0","0","0.0%","60.0%",".000",".000",".000",".000",".000",".000",".216","-100","0.0","-1.1","0.0","-0.1","20165"
"Stephen Vogt","OAK","6","15","1","3","1","0","6.7%","40.0%",".214",".000",".071",".133",".286",".188",".337","24","0.0","-1.2","-0.2","-0.1","5000"
"Tucker Barnhart","DET","24","75","0","3","3","0","6.7%","34.7%",".043",".432",".271",".320",".314",".289",".233","92","-0.5","-1.1","-2.2","-0.1","10200"
"Edmundo Sosa","STL","12","32","0","4","0","1","0.0%","40.6%",".000",".313",".172",".250",".172",".208",".230","36","0.8","-1.6","-0.4","-0.1","17022"
"Evan Longoria","SFG","3","10","0","1","2","0","0.0%","40.0%",".100",".167",".100",".100",".200",".129",".366","-17","0.0","-1.4","0.0","-0.1","9368"
"Jackie Bradley Jr.","BOS","32","110","0","5","9","1","8.2%","23.6%",".081",".274",".202",".269",".283",".253",".283","61","-0.2","-4.7","0.2","-0.1","12984"
"Andy Ibanez","TEX","27","89","1","10","5","3","6.7%","15.7%",".060",".235",".205",".258",".265",".241",".292","58","0.7","-3.2","-0.6","-0.1","18819"
"Mark Kolozsvary","CIN","6","11","0","0","1","0","0.0%","45.5%",".091",".167",".091",".091",".182",".117",".185","-33","0.1","-1.6","0.2","-0.1","21304"
"Anthony Bemboom","BAL","19","52","1","4","1","0","11.5%","30.8%",".111",".179",".133",".235",".244",".227",".279","46","-0.2","-3.3","0.5","-0.1","13854"
"Lars Nootbaar","STL","7","19","0","3","1","1","15.8%","47.4%",".000",".286",".125",".263",".125",".204",".213","33","0.1","-1.4","-0.3","-0.1","21454"
"Dylan Carlson","STL","32","129","2","12","9","1","5.4%","15.5%",".127",".235",".212",".264",".339",".269",".260","76","0.5","-3.2","-2.2","-0.1","20126"
"MJ Melendez","KCR","8","23","0","0","1","0","13.0%","21.7%",".050",".333",".250",".348",".300",".302",".308","99","0.0","0.0","-1.8","-0.1","22197"
"Charlie Blackmon","COL","29","127","5","17","15","1","7.1%","17.3%",".183",".227",".217",".274",".400",".300",".308","79","0.8","-2.3","-3.0","-0.1","7859"
"Jonathan Arauz","BOS","5","9","0","1","1","0","0.0%","22.2%",".000",".000",".000",".000",".000",".000",".251","-100","0.3","-1.8","0.4","-0.1","20275"
"Luis Torrens","SEA","18","60","0","4","4","0","6.7%","33.3%",".018",".306",".200",".250",".218",".217",".264","45","0.1","-3.5","0.4","-0.1","15905"
"Eloy Jimenez","CHW","11","39","1","2","7","0","5.1%","25.6%",".111",".269",".222",".256",".333",".261",".287","73","0.1","-1.1","-1.3","-0.1","17484"
"Clint Frazier","CHC","10","24","0","3","0","0","8.3%","20.8%",".095",".188",".143",".250",".238",".233",".273","47","0.2","-1.3","-0.7","-0.1","15983"
"Rafael Ortega","CHC","27","78","0","8","3","2","11.5%","17.9%",".090",".278",".224",".312",".313",".286",".292","82","-0.5","-2.2","-1.6","-0.1","10323"
"Chris Owings","BAL","16","42","0","5","0","1","19.0%","38.1%",".029",".278",".147",".310",".176",".248",".251","61","0.3","-1.5","-1.1","-0.1","10030"
"Austin Allen","OAK","5","16","0","1","0","0","6.3%","56.3%",".000",".200",".071",".188",".071",".145",".150","-7","-0.2","-2.0","0.3","-0.1","18083"
"Christian Lopes","OAK","4","10","0","0","0","0","10.0%","50.0%",".000",".000",".000",".100",".000",".069",".254","-61","0.1","-1.6","0.0","-0.1","13472"
"Gabriel Arias","CLE","2","8","0","2","1","0","0.0%","37.5%",".000",".200",".125",".125",".125",".112",".199","-35","0.0","-1.2","-0.4","-0.1","22563"
"Oscar Mercado","CLE","28","81","4","9","15","1","2.5%","24.7%",".234",".222",".208",".235",".442",".293",".279","94","-0.7","-1.2","-2.7","-0.1","16375"
"Andrew McCutchen","MIL","25","110","2","11","14","3","6.4%","22.7%",".110",".293",".240",".291",".350",".286",".346","82","-0.3","-2.6","-2.4","-0.1","9847"
"Erik Gonzalez","MIA","3","8","0","1","1","0","0.0%","37.5%",".000",".200",".125",".125",".125",".112",".231","-27","0.0","-1.2","-0.4","-0.1","13369"
"Anthony Alford","PIT","2","4","0","0","0","0","0.0%","50.0%",".000",".500",".250",".250",".250",".224",".042","43","0.0","-0.3","-1.2","-0.1","14329"
"Elias Diaz","COL","25","94","2","9","6","0","7.4%","20.2%",".138",".258",".218",".277",".356",".284",".298","69","-0.6","-4.0","-0.4","-0.1","11680"
"Dominic Smith","NYM","29","70","0","4","9","0","5.7%","27.1%",".048",".250",".177",".257",".226",".228",".291","51","0.8","-3.1","-0.6","-0.1","15653"
"Riley Adams","WSN","11","36","2","4","3","0","5.6%","30.6%",".182",".200",".182",".250",".364",".277",".316","75","0.0","-1.1","-1.5","-0.1","19864"
"Jed Lowrie","OAK","20","68","1","8","8","1","10.3%","17.6%",".051",".250",".220",".294",".271",".261",".277","76","0.2","-1.5","-2.1","-0.2","4418"
"Matt Duffy","LAA","15","43","0","2","2","0","11.6%","23.3%",".026",".357",".263",".349",".289",".298",".271","98","-0.3","-0.4","-2.4","-0.2","13836"
"Michael Hermosillo","CHC","17","35","0","2","2","0","11.4%","40.0%",".036",".143",".071",".257",".107",".204",".320","28","0.3","-2.7","0.1","-0.2","16285"
"Victor Reyes","DET","10","25","0","1","4","0","8.0%","16.0%",".130",".316",".261",".320",".391",".316",".433","111","-0.3","0.0","-2.3","-0.2","15487"
"Reese McGuire","CHW","17","62","0","3","5","0","3.2%","17.7%",".018",".174",".145",".169",".164",".152",".240","-5","-0.3","-7.3","3.8","-0.2","15674"
"Jonathan India","CIN","11","45","0","5","3","0","2.2%","22.2%",".045",".382",".295",".311",".341",".292",".254","82","-0.7","-1.7","-1.4","-0.2","21523"
"Nick Senzel","CIN","17","57","1","4","3","0","3.5%","14.0%",".115",".209",".192",".222",".308",".236",".288","45","-1.8","-5.5","2.0","-0.2","19293"
"Yasmani Grandal","CHW","28","114","1","4","6","1","14.9%","18.4%",".052",".200",".167",".289",".219",".243",".326","60","-0.3","-5.2","-0.1","-0.2","11368"
"Zach Reks","TEX","6","14","0","2","3","0","0.0%","42.9%",".071",".500",".286",".286",".357",".284",".242","89","-0.3","-0.5","-1.6","-0.2","19667"
"Austin Nola","SDP","26","104","1","12","10","1","5.8%","17.3%",".066",".240",".209",".279",".275",".255",".312","66","0.5","-3.6","-1.5","-0.2","15941"
"Sergio Alcantara","ARI","23","57","1","6","7","0","1.8%","22.8%",".132",".225",".189",".200",".321",".226",".259","42","-1.1","-5.0","1.4","-0.2","16417"
"Guillermo Heredia","ATL","20","39","2","6","4","0","10.3%","51.3%",".200",".154",".114",".205",".314",".236",".251","48","0.0","-2.4","-0.6","-0.2","18721"
"Tyler O'Neill","STL","30","124","2","14","19","3","8.9%","29.0%",".110",".253",".193",".258",".303",".252",".303","65","-0.8","-5.9","0.0","-0.2","15711"
"T.J. Friedl","CIN","15","60","0","9","3","3","6.7%","21.7%",".075",".238",".189",".250",".264",".233",".264","43","0.7","-3.3","-0.5","-0.2","19522"
"Randy Arozarena","TBR","33","136","1","14","9","6","5.1%","26.5%",".117",".308",".227",".272",".344",".275",".254","88","-3.7","-5.4","-0.8","-0.2","19290"
"Cristian Pache","OAK","34","112","2","11","8","0","4.5%","25.0%",".085",".197",".160",".198",".245",".201",".290","33","0.3","-7.8","2.3","-0.2","19948"
"Charlie Culberson","TEX","17","38","0","6","6","1","7.9%","28.9%",".029",".391",".265",".324",".294",".285",".302","90","-0.2","-0.6","-2.5","-0.2","3298"
"Nathaniel Lowe","TEX","30","122","1","8","9","0","6.6%","23.0%",".061",".318",".246",".295",".307",".274",".291","82","0.3","-2.0","-3.9","-0.2","19566"
"Lorenzo Cain","MIL","24","90","0","13","4","1","5.6%","23.3%",".037",".242",".183",".244",".220",".217",".252","37","-0.4","-7.1","2.1","-0.2","9077"
"Andrew Knapp","PIT","11","35","0","2","2","0","8.6%","25.7%",".032",".182",".129",".229",".161",".194",".255","23","0.3","-2.9","-0.4","-0.2","14942"
"Alex Verdugo","BOS","31","126","3","9","15","0","6.3%","11.9%",".123",".220",".219",".262",".342",".260",".360","66","-1.5","-6.0","-0.1","-0.2","17027"
"Jake McCarthy","ARI","13","28","1","3","1","0","7.1%","42.9%",".120",".167",".120",".185",".240",".197",".256","22","0.4","-2.2","-0.9","-0.2","21622"
"Lane Thomas","WSN","28","84","1","5","10","1","6.0%","31.0%",".078",".308",".221",".262",".299",".251",".294","59","0.3","-3.7","-1.2","-0.2","16939"
"Aristides Aquino","CIN","15","43","1","3","2","0","4.7%","53.5%",".073",".059",".049",".093",".122",".103",".198","-42","0.4","-6.8","3.2","-0.2","15482"
"Jason Castro","HOU","14","39","0","1","0","0","15.4%","48.7%",".000",".154",".063",".231",".063",".171",".236","11","0.1","-3.7","0.3","-0.2","8722"
"Robbie Grossman","DET","30","124","0","10","10","1","15.3%","30.6%",".040",".323",".208",".339",".248",".282",".303","87","-1.5","-3.3","-2.9","-0.2","5254"
"Aaron Whitefield","LAA","5","11","0","0","0","0","0.0%","45.5%",".000",".000",".000",".000",".000",".000",".248","-100","0.0","-2.5","0.0","-0.2","19938"
"Leury Garcia","CHW","24","82","2","8","8","1","2.4%","20.7%",".115",".233",".205",".222",".321",".239",".284","57","0.9","-2.9","-1.9","-0.2","5913"
"Nick Madrigal","CHC","23","84","0","5","2","1","4.8%","16.7%",".038",".246",".203",".250",".241",".226",".282","43","-0.7","-6.3","1.2","-0.2","20521"
"Alcides Escobar","WSN","25","93","0","8","6","1","5.4%","24.7%",".047",".286",".209",".269",".256",".243",".231","53","0.7","-4.4","-1.0","-0.2","6310"
"Justin Turner","LAD","31","125","2","14","23","0","7.2%","16.8%",".133",".237",".212",".264",".345",".270",".326","75","-1.3","-4.9","-1.6","-0.2","5235"
"Hoy Park","PIT","5","15","0","2","2","0","6.7%","46.7%",".071",".429",".214",".267",".286",".252",".190","61","0.1","-0.6","-2.3","-0.3","18027"
"Spencer Torkelson","DET","31","111","3","7","9","0","12.6%","32.4%",".105",".214",".158",".279",".263",".259",".317","70","-0.1","-3.7","-2.3","-0.3","27465"
"Brendan Rodgers","COL","24","99","2","13","14","0","5.1%","23.2%",".130",".250",".207",".253",".337",".263",".295","55","-0.3","-5.5","-0.2","-0.3","17907"
"Dom Nunez","COL","12","36","0","3","2","0","16.7%","19.4%",".036",".174",".143",".278",".179",".226",".259","31","0.1","-2.9","-0.8","-0.3","15055"
"Enrique Hernandez","BOS","30","136","1","14","15","0","8.8%","19.1%",".101",".200",".168",".250",".269",".239",".285","51","-0.2","-7.3","0.4","-0.3","10472"
"Ryan O'Hearn","KCR","15","33","1","2","5","0","9.1%","24.2%",".103",".143",".138",".212",".241",".209",".346","33","-0.1","-2.5","-1.1","-0.3","16442"
"Dee Strange-Gordon","WSN","10","26","0","2","1","0","0.0%","19.2%",".000",".238",".192",".192",".192",".172",".193","7","-0.2","-3.0","-0.4","-0.3","8203"
"Alex Kirilloff","MIN","10","32","0","2","0","0","3.1%","37.5%",".000",".294",".172",".226",".172",".190",".163","21","0.0","-2.7","-0.9","-0.3","20325"
"Christian Arroyo","BOS","18","52","1","5","4","1","3.8%","17.3%",".085",".237",".213",".255",".298",".249",".348","59","0.2","-2.1","-2.1","-0.3","16434"
"Paul DeJong","STL","24","86","1","6","7","3","8.1%","29.1%",".078",".173",".130",".209",".208",".197",".226","29","1.0","-6.2","0.7","-0.3","18015"
"Cavan Biggio","TOR","13","28","0","2","0","0","10.7%","35.7%",".000",".077",".043",".214",".043",".158",".267","-5","0.5","-2.7","-0.9","-0.3","19252"
"Hanser Alberto","LAD","15","32","0","3","3","0","3.1%","12.5%",".065",".259",".226",".250",".290",".242",".278","57","0.1","-1.5","-2.2","-0.3","11902"
"Niko Goodrum","HOU","15","45","0","2","1","1","4.4%","51.1%",".047",".250",".116",".156",".163",".148",".211","-6","0.6","-4.6","0.4","-0.3","12092"
"Kelvin Gutierrez","BAL","12","33","0","2","3","1","12.1%","24.2%",".036",".200",".143",".250",".179",".211",".291","34","0.0","-2.4","-1.4","-0.3","17468"
"Martin Maldonado","HOU","25","87","2","9","5","0","10.3%","33.3%",".092",".109",".092",".186",".184",".179",".251","16","-0.7","-8.6","3.0","-0.3","6887"
"Luis Campusano","SDP","4","13","0","1","1","0","0.0%","15.4%",".000",".091",".083",".077",".083",".069",".248","-56","-0.4","-2.8","-0.4","-0.3","22217"
"Trayce Thompson","SDP","6","16","0","1","2","0","12.5%","43.8%",".000",".143",".071",".188",".071",".143",".198","-7","-0.3","-2.3","-1.0","-0.3","9952"
"Kris Bryant","COL","15","65","0","11","4","0","7.7%","18.5%",".070",".340",".281",".338",".351",".309",".286","85","0.0","-1.1","-3.9","-0.3","15429"
"Kole Calhoun","TEX","30","91","1","3","7","0","3.3%","26.4%",".080",".274",".207",".242",".287",".238",".298","57","-0.3","-4.5","-1.3","-0.3","11200"
"Seth Beer","ARI","27","93","1","4","9","0","8.6%","25.8%",".074",".281",".210",".301",".284",".268",".296","69","-0.5","-3.8","-2.2","-0.3","20493"
"Corey Dickerson","STL","23","61","0","4","7","0","4.9%","14.8%",".036",".229",".196",".246",".232",".220",".255","44","0.3","-3.7","-1.5","-0.3","10762"
"Jo Adell","LAA","19","66","3","4","9","1","1.5%","36.4%",".200",".316",".231",".242",".431",".294",".340","95","0.2","-0.2","-5.2","-0.3","20220"
"Akil Baddoo","DET","17","55","1","5","2","1","9.1%","27.3%",".080",".176",".140",".218",".220",".207",".206","33","0.4","-3.6","-1.4","-0.3","22168"
"Bobby Bradley","CLE","8","17","0","1","0","0","0.0%","52.9%",".000",".250",".118",".118",".118",".105",".141","-39","0.0","-2.6","-1.3","-0.4","17278"
"Yoshi Tsutsugo","PIT","26","102","1","7","11","0","14.7%","22.5%",".060",".222",".181",".294",".241",".254",".325","63","-0.6","-5.1","-1.7","-0.4","27459"
"Bradley Zimmer","TOR","21","42","1","3","1","1","2.4%","45.2%",".075",".100",".075",".119",".150",".127",".154","-27","-0.1","-5.9","1.0","-0.4","16221"
"Rougned Odor","BAL","29","97","1","9","9","0","4.1%","25.8%",".122",".246",".189",".237",".311",".245",".234","59","0.5","-3.7","-2.9","-0.4","12282"
"A.J. Pollock","CHW","19","74","1","6","8","1","4.1%","23.0%",".086",".245",".200",".230",".286",".230",".306","51","0.5","-3.5","-2.5","-0.4","9256"
"Nelson Cruz","WSN","32","137","4","17","20","0","10.9%","17.5%",".108",".215",".200",".287",".308",".271",".365","71","-0.1","-4.7","-3.5","-0.4","2434"
"Marcell Ozuna","ATL","34","142","5","12","14","1","4.9%","19.0%",".152",".216",".205",".246",".356",".267",".343","68","-0.3","-5.6","-2.8","-0.4","10324"
"Trent Grisham","SDP","33","128","1","8","10","0","11.7%","27.3%",".101",".219",".156",".270",".257",".249",".281","62","0.4","-5.2","-2.7","-0.4","18564"
"Franmil Reyes","CLE","28","120","3","9","11","0","5.8%","40.8%",".089",".350",".214",".267",".304",".260",".277","71","-1.0","-4.7","-2.8","-0.4","14566"
"Jose Rojas","LAA","7","23","0","1","1","0","0.0%","34.8%",".087",".200",".130",".130",".217",".151",".253","-7","-0.1","-2.8","-1.7","-0.4","19331"
"Kevin Plawecki","BOS","13","36","0","1","1","0","2.8%","22.2%",".030",".192",".152",".171",".182",".159",".225","-6","-0.1","-4.2","-0.7","-0.4","13807"
"Matt Vierling","PHI","23","54","0","3","4","1","9.3%","25.9%",".043",".235",".170",".259",".213",".225",".281","42","-0.3","-4.0","-1.6","-0.4","21558"
"Bobby Dalbec","BOS","30","97","1","11","4","0","6.2%","30.9%",".080",".228",".161",".237",".241",".223",".297","40","0.6","-5.6","-1.4","-0.4","19966"
"Alex Dickerson","ATL","13","36","1","3","2","0","8.3%","25.0%",".091",".130",".121",".194",".212",".192",".322","19","-0.6","-4.0","-1.1","-0.4","12649"
"Jacob Stallings","MIA","31","90","1","10","12","0","7.8%","20.0%",".049",".254",".210",".278",".259",".249",".307","63","-1.2","-5.1","-1.9","-0.4","13723"
"Robinson Cano","NYM","12","43","1","3","3","0","4.7%","25.6%",".073",".241",".195",".233",".268",".228",".264","51","-1.4","-3.9","-1.6","-0.4","3269"
"Harold Castro","DET","19","57","0","6","3","0","3.5%","19.3%",".056",".341",".278",".298",".333",".281",".341","86","-0.3","-1.2","-4.7","-0.4","14691"
"Bryson Stott","PHI","14","52","0","3","7","0","7.7%","32.7%",".021",".226",".146",".212",".167",".182",".256","13","-0.4","-5.7","-0.1","-0.4","26294"
"Jake Fraley","CIN","15","48","1","5","3","1","8.3%","25.0%",".116",".133",".116",".208",".233",".208",".279","27","0.7","-3.4","-2.4","-0.5","19260"
"Robinson Chirinos","BAL","23","76","0","2","4","0","13.2%","30.3%",".047",".220",".141",".276",".188",".232",".238","49","-0.2","-4.3","-2.6","-0.5","3142"
"Jose Miranda","MIN","11","46","1","2","3","0","4.3%","15.2%",".114",".111",".114",".152",".227",".171",".227","8","0.0","-4.6","-1.4","-0.5","20538"
"Whit Merrifield","KCR","31","136","1","12","11","5","4.4%","14.0%",".047",".191",".173",".206",".220",".193",".304","22","0.9","-10.6","1.6","-0.5","11281"
"Raimel Tapia","TOR","29","108","1","12","8","3","2.8%","21.3%",".059",".278",".225",".245",".284",".237",".300","51","1.2","-4.5","-3.9","-0.5","14350"
"Carson Kelly","ARI","20","60","0","3","1","0","3.3%","33.3%",".018",".162",".105",".150",".123",".131",".182","-20","-0.6","-9.1","2.1","-0.5","13620"
"Marcus Semien","TEX","31","135","0","11","8","2","6.7%","18.5%",".049",".190",".154",".215",".203",".195",".236","26","1.6","-9.1","-0.3","-0.5","12533"
