"Name","Team","W","L","SV","G","GS","IP","K/9","BB/9","HR/9","BABIP","LOB%","GB%","HR/FB","vFA (pi)","ERA","xERA","FIP","xFIP","WAR","playerid"
"T.J. Zeuch","CIN","0","3","0","3","3","10.2","4.22","5.91","4.22",".432","59.3%","49.0%","31.3%","92.5","15.19","8.93","11.09","7.20","-0.5","19269"
"Mike Mayers","LAA","1","1","0","20","2","38.1","8.45","3.29","2.58",".264","78.3%","29.1%","18.6%","93.8","5.17","5.19","6.23","4.75","-0.5","15451"
"Trevor Kelley","MIL","1","0","0","16","0","21.0","9.00","3.43","3.00",".263","76.6%","32.8%","23.3%","","6.00","4.33","6.88","4.65","-0.5","18454"
"Jon Heasley","KCR","3","7","0","16","16","77.2","6.61","4.29","1.85",".278","74.6%","35.7%","13.8%","93.6","4.98","5.84","5.91","5.43","-0.6","22224"
"Alec Mills","CHC","0","1","0","7","2","17.2","5.60","1.53","3.57",".350","57.9%","34.3%","22.6%","88.8","9.68","8.15","8.05","5.47","-0.6","13834"
"Caleb Smith","ARI","1","1","0","34","1","53.0","9.00","5.26","1.87",".259","80.2%","33.1%","14.3%","91.9","4.42","3.68","5.63","5.06","-0.6","14875"
"Daniel Norris","- - -","0","4","0","33","3","47.1","10.27","5.13","2.09",".259","63.1%","46.7%","25.6%","91.5","6.08","4.82","6.02","4.33","-0.6","13475"
"Ryan Borucki","- - -","2","0","0","32","0","25.1","7.46","3.91","2.13",".254","73.4%","48.7%","24.0%","","5.68","5.87","6.08","4.45","-0.6","16350"
"Jake Diekman","- - -","5","3","1","58","0","48.0","12.75","7.13","1.31",".317","75.8%","38.9%","16.7%","95.8","4.31","4.36","5.06","4.45","-0.6","5003"
"Drew VerHagen","STL","3","1","0","19","0","21.2","7.48","5.82","2.08",".324","68.6%","33.8%","17.2%","95.1","6.65","6.26","6.54","5.50","-0.6","13424"
"Hansel Robles","BOS","1","3","2","26","0","24.2","7.66","5.11","1.82",".282","62.5%","39.5%","17.2%","96.2","5.84","6.47","5.76","4.85","-0.6","11801"
"Noe Ramirez","ARI","5","4","0","55","0","50.0","9.18","4.68","1.62",".286","68.4%","37.9%","16.4%","89.6","5.22","4.15","5.16","4.44","-0.7","12800"
"Spencer Howard","TEX","2","4","0","10","8","37.2","7.65","3.58","2.87",".319","67.1%","39.2%","22.2%","94.4","7.41","5.50","6.84","4.80","-0.7","23252"
"Elvin Rodriguez","DET","0","3","0","6","5","26.0","6.92","4.50","3.46",".316","57.1%","35.2%","23.3%","93.1","10.04","6.34","8.20","5.63","-0.7","20962"
"Kolby Allard","TEX","0","2","1","9","0","17.0","6.88","2.12","4.24",".239","62.5%","25.9%","32.0%","91.2","8.47","6.76","8.59","4.63","-0.7","18694"
"Heath Hembree","- - -","3","0","0","23","0","19.1","6.98","6.98","2.79",".255","78.9%","23.0%","20.0%","94.3","6.52","6.93","7.93","6.17","-0.7","11632"
"Sergio Romo","- - -","0","1","0","23","0","18.0","7.00","3.00","3.50",".231","59.2%","17.2%","20.0%","85.2","7.50","5.29","7.62","5.42","-0.8","9817"
"Matt Swarmer","CHC","2","3","0","11","5","34.0","9.53","5.29","3.18",".247","74.6%","35.1%","27.3%","90.6","5.03","5.65","7.36","4.67","-0.8","19705"
"Yusei Kikuchi","TOR","4","7","0","25","20","89.2","10.64","5.52","2.11",".289","72.3%","44.5%","23.3%","94.9","5.32","6.03","5.91","4.34","-0.8","20633"
"Genesis Cabrera","STL","4","2","1","39","0","44.2","6.45","4.03","1.61",".238","75.3%","44.2%","16.7%","96.2","4.63","4.92","5.63","4.88","-0.8","17490"
"Joe Smith","MIN","1","1","0","34","0","27.1","5.60","2.96","2.30",".295","75.3%","57.4%","26.9%","86.2","4.61","5.22","6.30","4.37","-0.9","3281"
"Sean Newcomb","- - -","2","1","0","18","1","23.2","9.13","7.23","3.04",".343","57.8%","31.2%","25.0%","94.5","10.27","7.11","7.90","5.49","-0.9","16943"
"Elieser Hernandez","MIA","3","6","0","19","9","58.1","8.79","3.39","2.93",".275","70.5%","27.7%","18.8%","91.6","6.33","4.95","6.74","5.04","-1.1","16933"
"Adam Oller","OAK","2","7","0","18","13","73.1","5.40","4.54","2.09",".266","69.7%","31.7%","13.4%","93.5","6.01","5.61","6.53","6.06","-1.1","20132"
